source_event_id,case_id,activity,from_ts,to_ts,resource,depot,area,equipment_id,equipment_type,cost_amount,priority
,WO-2026-00358,Repair Started,2026-03-27 06:14:00,2026-03-27 07:49:00,T-202,South Depot,S-Field,EQ-1003,Conveyor,730.40,Low
,WO-2026-00358,Repair Completed,2026-03-27 11:14:00,2026-03-27 13:41:00,T-202,South Depot,S-Field,EQ-1003,Conveyor,752.12,High
,WO-2026-00358,Tested,2026-03-27 14:38:00,2026-03-27 15:12:00,T-202,South Depot,S-Field,EQ-1003,Conveyor,2549.01,Low
,WO-2026-00358,Returned to Service,2026-03-27 15:20:00,2026-03-27 17:05:00,T-202,South Depot,S-Field,EQ-1003,Conveyor,795.38,High
EVT-0003062,WO-2026-00359,Fault Reported,2026-04-17 13:29:00,2026-04-17 15:43:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,2588.94,
EVT-0003063,WO-2026-00359,Triaged,2026-04-17 15:20:00,2026-04-17 17:07:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,1602.53,
EVT-0003064,WO-2026-00359,Parts Ordered,2026-04-18 20:20:00,2026-04-18 20:53:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,2364.00,High
EVT-0003065,WO-2026-00359,Parts Received,2026-04-18 22:02:00,2026-04-19 00:17:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,524.62,High
EVT-0003066,WO-2026-00359,Repair Started,2026-04-19 07:02:00,2026-04-19 09:52:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,,High
EVT-0003067,WO-2026-00359,Repair Completed,2026-04-19 10:02:00,2026-04-19 11:05:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,518.03,High
EVT-0003068,WO-2026-00359,Tested,2026-04-19 12:46:00,2026-04-19 15:18:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,371.99,Medium
EVT-0003069,WO-2026-00359,Returned to Service,2026-04-19 12:53:00,2026-04-19 15:32:00,T-102,North Depot,S-Bay-1,EQ-1467,Pump,2528.95,High
,WO-2026-00360,Fault Reported,2026-03-07 02:35:00,2026-03-07 03:05:00,T-301,South Depot,S-Field,EQ-1096,Compressor,1979.89,
EVT-0003071,WO-2026-00360,Triaged,2026-03-07 04:16:00,2026-03-07 07:14:00,T-201,Central Depot,S-Field,EQ-1096,Compressor,1840.02,
EVT-0003072,WO-2026-00360,Parts Ordered,2026-03-10 21:16:00,2026-03-10 23:54:00,T-201,Central Depot,S-Field,EQ-1096,Compressor,1211.89,
EVT-0003073,WO-2026-00360,Parts Received,2026-03-10 23:18:00,2026-03-11 00:03:00,T-201,Central Depot,S-Field,EQ-1096,Compressor,558.50,High
EVT-0003074,WO-2026-00360,Repair Started,2026-03-11 02:18:00,2026-03-11 05:10:00,T-201,Central Depot,S-Field,EQ-1096,Compressor,1900.84,
EVT-0003075,WO-2026-00360,Repair Completed,2026-03-11 04:18:00,2026-03-11 06:40:00,T-201,Central Depot,S-Field,EQ-1096,Compressor,2564.50,Medium
EVT-0003076,WO-2026-00360,Tested,2026-03-11 06:29:00,2026-03-11 08:19:00,T-101,North Depot,S-Field,EQ-1096,Compressor,300.18,Medium
EVT-0003077,WO-2026-00360,Returned to Service,2026-03-11 09:45:00,2026-03-11 10:48:00,T-101,North Depot,S-Field,EQ-1096,Compressor,,Medium
EVT-0003078,WO-2026-00361,Fault Reported,2026-05-11 19:53:00,2026-05-11 20:59:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,75.34,High
EVT-0003079,WO-2026-00361,Triaged,2026-05-11 21:59:00,2026-05-12 00:46:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,,Low
EVT-0003080,WO-2026-00361,Parts Ordered,2026-05-14 22:59:00,2026-05-15 00:49:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,2450.81,
EVT-0003081,WO-2026-00361,Parts Received,2026-05-15 00:06:00,2026-05-15 00:13:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,,High
EVT-0003082,WO-2026-00361,Repair Started,2026-05-15 05:06:00,2026-05-15 07:21:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,73.34,
EVT-0003083,WO-2026-00361,Repair Completed,2026-05-15 17:06:00,2026-05-15 17:34:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,1723.58,Low
EVT-0003084,WO-2026-00361,Tested,2026-05-15 18:14:00,2026-05-15 20:41:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,127.30,Low
EVT-0003085,WO-2026-00361,Repair Started,2026-05-16 01:14:00,2026-05-16 03:03:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,,Low
EVT-0003086,WO-2026-00361,Repair Completed,2026-05-16 13:14:00,2026-05-16 14:59:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,,Medium
EVT-0003087,WO-2026-00361,Tested,2026-05-16 15:52:00,2026-05-16 16:51:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,2266.14,High
EVT-0003088,WO-2026-00361,Returned to Service,2026-05-16 19:10:00,2026-05-16 20:58:00,T-101,North Depot,C-Bay-2,EQ-1189,Valve Assembly,2373.62,
EVT-0003089,WO-2026-00362,Fault Reported,2026-04-04 07:34:00,2026-04-04 08:21:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,1873.62,
EVT-0003090,WO-2026-00362,Triaged,2026-04-04 08:52:00,2026-04-04 09:00:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,1171.64,Low
EVT-0003091,WO-2026-00362,Parts Ordered,2026-04-07 12:52:00,2026-04-07 15:06:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,258.33,Medium
EVT-0003092,WO-2026-00362,Parts Received,2026-04-07 13:29:00,2026-04-07 13:52:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,582.99,High
EVT-0003093,WO-2026-00362,Repair Started,2026-04-07 22:29:00,2026-04-08 00:51:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,1956.98,Low
EVT-0003094,WO-2026-00362,Repair Completed,2026-04-08 02:29:00,2026-04-08 02:39:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,,
EVT-0003095,WO-2026-00362,Tested,2026-04-08 04:42:00,2026-04-08 05:47:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,1455.30,High
EVT-0003096,WO-2026-00362,Returned to Service,2026-04-08 07:25:00,2026-04-08 08:26:00,T-101,North Depot,S-Field,EQ-1275,Valve Assembly,2211.78,Low
,WO-2026-00363,Fault Reported,2026-02-07 05:22:00,2026-02-07 08:20:00,T-301,South Depot,S-Field,EQ-1310,Pump,1628.80,High
EVT-0003098,WO-2026-00363,Triaged,2026-02-07 08:07:00,2026-02-07 08:43:00,T-102,North Depot,S-Field,EQ-1310,Pump,2241.87,Low
EVT-0003099,WO-2026-00363,Parts Ordered,2026-02-10 09:07:00,2026-02-10 09:16:00,T-102,North Depot,S-Field,EQ-1310,Pump,978.88,Medium
EVT-0003100,WO-2026-00363,Parts Received,2026-02-10 12:23:00,2026-02-10 14:03:00,T-102,North Depot,S-Field,EQ-1310,Pump,1860.90,
EVT-0003101,WO-2026-00363,Parts Ordered,2026-02-14 03:23:00,2026-02-14 06:14:00,T-102,North Depot,S-Field,EQ-1310,Pump,,Low
EVT-0003102,WO-2026-00363,Parts Received,2026-02-14 06:03:00,2026-02-14 08:38:00,T-102,North Depot,S-Field,EQ-1310,Pump,1091.16,High
EVT-0003103,WO-2026-00363,Repair Started,2026-02-14 14:03:00,2026-02-14 15:30:00,T-102,North Depot,S-Field,EQ-1310,Pump,1535.84,Low
EVT-0003104,WO-2026-00363,Repair Completed,2026-02-14 21:03:00,2026-02-14 21:14:00,T-102,North Depot,S-Field,EQ-1310,Pump,452.78,Low
EVT-0003105,WO-2026-00363,Tested,2026-02-15 00:31:00,2026-02-15 02:52:00,T-102,North Depot,S-Field,EQ-1310,Pump,,Low
EVT-0003106,WO-2026-00363,Returned to Service,2026-02-15 01:21:00,2026-02-15 04:01:00,T-102,North Depot,S-Field,EQ-1310,Pump,,
EVT-0003107,WO-2026-00364,Fault Reported,2026-03-01 07:26:00,2026-03-01 08:19:00,T-101,North Depot,S-Field,EQ-1491,Pump,1037.70,
EVT-0003108,WO-2026-00364,Triaged,2026-03-01 10:24:00,2026-03-01 10:55:00,T-101,North Depot,S-Field,EQ-1491,Pump,338.81,High
EVT-0003109,WO-2026-00364,Parts Ordered,2026-03-04 22:24:00,2026-03-04 23:39:00,T-101,North Depot,S-Field,EQ-1491,Pump,1891.72,Low
EVT-0003110,WO-2026-00364,Parts Received,2026-03-05 01:33:00,2026-03-05 03:51:00,T-101,North Depot,S-Field,EQ-1491,Pump,1784.84,High
EVT-0003111,WO-2026-00364,Repair Started,2026-03-05 13:33:00,2026-03-05 14:25:00,T-101,North Depot,S-Field,EQ-1491,Pump,1878.13,Low
EVT-0003112,WO-2026-00364,Repair Completed,2026-03-05 17:33:00,2026-03-05 19:56:00,T-101,North Depot,S-Field,EQ-1491,Pump,1351.04,Medium
EVT-0003113,WO-2026-00364,Tested,2026-03-05 20:35:00,2026-03-05 21:56:00,T-101,North Depot,S-Field,EQ-1491,Pump,2472.97,Medium
EVT-0003114,WO-2026-00364,Returned to Service,2026-03-05 21:40:00,2026-03-05 22:13:00,T-101,North Depot,S-Field,EQ-1491,Pump,447.34,Medium
EVT-0003115,WO-2026-00365,Fault Reported,2026-05-13 09:12:00,2026-05-13 10:42:00,T-102,North Depot,S-Bay-1,EQ-1494,Valve Assembly,1188.17,Medium
EVT-0003116,WO-2026-00365,Triaged,2026-05-13 12:39:00,2026-05-13 15:14:00,T-102,North Depot,S-Bay-1,EQ-1494,Valve Assembly,852.11,High
,WO-2026-00365,Parts Ordered,2026-05-15 22:39:00,2026-05-16 01:12:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,2423.39,High
,WO-2026-00365,Parts Received,2026-05-16 00:00:00,2026-05-16 02:12:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,287.52,High
,WO-2026-00365,Repair Started,2026-05-16 03:00:00,2026-05-16 05:01:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,,
,WO-2026-00365,Repair Completed,2026-05-16 15:00:00,2026-05-16 15:57:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,1555.32,High
,WO-2026-00365,Tested,2026-05-16 15:32:00,2026-05-16 15:49:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,,
,WO-2026-00365,Returned to Service,2026-05-16 19:10:00,2026-05-16 21:21:00,T-301,South Depot,S-Bay-1,EQ-1494,Valve Assembly,216.34,Low
EVT-0003123,WO-2026-00366,Fault Reported,2026-04-12 00:12:00,2026-04-12 00:47:00,T-201,Central Depot,N-Bay-1,EQ-1568,Pump,804.09,High
EVT-0003124,WO-2026-00366,Triaged,2026-04-12 04:01:00,2026-04-12 04:44:00,T-302,Central Depot,N-Bay-1,EQ-1568,Pump,598.44,Medium
EVT-0003125,WO-2026-00366,Repair Started,2026-04-12 08:01:00,2026-04-12 10:22:00,T-302,Central Depot,N-Bay-1,EQ-1568,Pump,434.79,Medium
EVT-0003126,WO-2026-00366,Repair Completed,2026-04-12 11:01:00,2026-04-12 13:25:00,T-302,Central Depot,N-Bay-1,EQ-1568,Pump,,
EVT-0003127,WO-2026-00366,Tested,2026-04-12 13:16:00,2026-04-12 16:02:00,T-201,Central Depot,N-Bay-1,EQ-1568,Pump,,Medium
EVT-0003128,WO-2026-00366,Returned to Service,2026-04-12 15:22:00,2026-04-12 18:20:00,T-201,Central Depot,N-Bay-1,EQ-1568,Pump,,Low
EVT-0003129,WO-2026-00367,Fault Reported,2026-01-13 08:39:00,2026-01-13 09:23:00,T-201,Central Depot,N-Field,EQ-1486,Valve Assembly,978.97,Medium
,WO-2026-00367,Triaged,2026-01-13 11:34:00,2026-01-13 11:46:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,345.44,High
,WO-2026-00367,Parts Ordered,2026-01-16 01:34:00,2026-01-16 02:39:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,222.49,Medium
,WO-2026-00367,Parts Received,2026-01-16 05:07:00,2026-01-16 06:22:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,1160.34,
,WO-2026-00367,Repair Started,2026-01-16 14:07:00,2026-01-16 15:02:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,,Medium
,WO-2026-00367,Repair Completed,2026-01-16 20:07:00,2026-01-16 20:38:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,1348.91,Medium
,WO-2026-00367,Tested,2026-01-16 23:22:00,2026-01-17 01:45:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,1432.09,Medium
,WO-2026-00367,Repair Started,2026-01-17 01:22:00,2026-01-17 03:07:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,1339.61,Low
,WO-2026-00367,Repair Completed,2026-01-17 10:22:00,2026-01-17 11:51:00,T-301,South Depot,N-Field,EQ-1486,Valve Assembly,418.10,High
EVT-0003138,WO-2026-00367,Tested,2026-01-17 13:12:00,2026-01-17 14:31:00,T-101,North Depot,N-Field,EQ-1486,Valve Assembly,1027.13,
EVT-0003139,WO-2026-00367,Returned to Service,2026-01-17 16:02:00,2026-01-17 17:05:00,T-101,North Depot,N-Field,EQ-1486,Valve Assembly,2409.38,
EVT-0003140,WO-2026-00368,Fault Reported,2026-05-21 07:21:00,2026-05-21 09:44:00,T-302,Central Depot,C-Field,EQ-1798,Valve Assembly,1587.39,Medium
EVT-0003141,WO-2026-00368,Triaged,2026-05-21 10:42:00,2026-05-21 12:10:00,T-302,Central Depot,C-Field,EQ-1798,Valve Assembly,478.07,Medium
,WO-2026-00368,Parts Ordered,2026-05-25 10:42:00,2026-05-25 11:20:00,T-202,South Depot,C-Field,EQ-1798,Valve Assembly,1119.81,High
,WO-2026-00368,Parts Received,2026-05-25 12:49:00,2026-05-25 13:51:00,T-202,South Depot,C-Field,EQ-1798,Valve Assembly,1678.76,Medium
EVT-0003144,WO-2026-00368,Repair Started,2026-05-25 21:49:00,2026-05-25 22:57:00,T-102,North Depot,C-Field,EQ-1798,Valve Assembly,,Medium
EVT-0003145,WO-2026-00368,Repair Completed,2026-05-25 22:49:00,2026-05-26 01:35:00,T-102,North Depot,C-Field,EQ-1798,Valve Assembly,1033.26,Low
EVT-0003146,WO-2026-00368,Tested,2026-05-25 23:35:00,2026-05-26 01:02:00,T-102,North Depot,C-Field,EQ-1798,Valve Assembly,446.35,Medium
EVT-0003147,WO-2026-00368,Returned to Service,2026-05-25 23:51:00,2026-05-26 00:28:00,T-102,North Depot,C-Field,EQ-1798,Valve Assembly,,Low
EVT-0003148,WO-2026-00369,Fault Reported,2026-05-25 18:59:00,2026-05-25 21:42:00,T-102,North Depot,S-Field,EQ-1177,Pump,383.80,
EVT-0003149,WO-2026-00369,Triaged,2026-05-25 21:53:00,2026-05-25 22:10:00,T-102,North Depot,S-Field,EQ-1177,Pump,603.71,Medium
EVT-0003150,WO-2026-00369,Parts Ordered,2026-05-27 10:53:00,2026-05-27 12:01:00,T-102,North Depot,S-Field,EQ-1177,Pump,2031.50,
EVT-0003151,WO-2026-00369,Parts Received,2026-05-27 11:14:00,2026-05-27 12:22:00,T-102,North Depot,S-Field,EQ-1177,Pump,426.14,Medium
EVT-0003152,WO-2026-00369,Repair Started,2026-05-27 19:14:00,2026-05-27 22:09:00,T-102,North Depot,S-Field,EQ-1177,Pump,242.88,Low
EVT-0003153,WO-2026-00369,Repair Completed,2026-05-27 23:14:00,2026-05-27 23:22:00,T-201,Central Depot,S-Field,EQ-1177,Pump,1672.17,Medium
EVT-0003154,WO-2026-00369,Tested,2026-05-28 02:06:00,2026-05-28 04:18:00,T-201,Central Depot,S-Field,EQ-1177,Pump,1824.38,Medium
EVT-0003155,WO-2026-00369,Returned to Service,2026-05-28 03:34:00,2026-05-28 04:29:00,T-201,Central Depot,S-Field,EQ-1177,Pump,1658.35,High
,WO-2026-00370,Fault Reported,2026-01-06 12:59:00,2026-01-06 14:14:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,1176.96,
,WO-2026-00370,Triaged,2026-01-06 15:57:00,2026-01-06 18:05:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,1584.71,
,WO-2026-00370,Repair Started,2026-01-07 00:57:00,2026-01-07 03:31:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,,Low
,WO-2026-00370,Repair Completed,2026-01-07 11:57:00,2026-01-07 12:29:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,,Low
,WO-2026-00370,Tested,2026-01-07 12:14:00,2026-01-07 12:37:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,505.95,Low
,WO-2026-00370,Returned to Service,2026-01-07 13:07:00,2026-01-07 13:35:00,T-302,South Depot,C-Bay-1,EQ-1887,Generator,623.97,High
,WO-2026-00371,Fault Reported,2026-01-18 06:17:00,2026-01-18 08:59:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,2114.06,
,WO-2026-00371,Triaged,2026-01-18 08:57:00,2026-01-18 10:42:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,,Medium
,WO-2026-00371,Parts Ordered,2026-01-20 23:57:00,2026-01-21 01:29:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,1211.49,Low
,WO-2026-00371,Parts Received,2026-01-21 02:57:00,2026-01-21 03:44:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,85.00,
,WO-2026-00371,Repair Started,2026-01-21 11:57:00,2026-01-21 14:42:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,75.32,
,WO-2026-00371,Repair Completed,2026-01-21 17:57:00,2026-01-21 18:37:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,1570.05,Medium
,WO-2026-00371,Tested,2026-01-21 21:46:00,2026-01-21 23:20:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,,Medium
,WO-2026-00371,Returned to Service,2026-01-21 23:03:00,2026-01-21 23:35:00,T-302,South Depot,C-Bay-1,EQ-1751,Generator,,High
,WO-2026-00372,Fault Reported,2026-03-20 20:35:00,2026-03-20 21:04:00,T-202,South Depot,N-Bay-2,EQ-1303,Compressor,1872.69,High
,WO-2026-00372,Triaged,2026-03-20 23:57:00,2026-03-21 02:53:00,T-202,South Depot,N-Bay-2,EQ-1303,Compressor,2521.23,
,WO-2026-00372,Escalated to Specialist,2026-03-21 03:26:00,2026-03-21 03:48:00,T-202,South Depot,N-Bay-2,EQ-1303,Compressor,,Low
,WO-2026-00372,Parts Ordered,2026-03-24 03:26:00,2026-03-24 03:40:00,T-202,South Depot,N-Bay-2,EQ-1303,Compressor,461.82,Low
,WO-2026-00372,Parts Received,2026-03-24 06:28:00,2026-03-24 08:36:00,T-202,South Depot,N-Bay-2,EQ-1303,Compressor,1270.30,Low
EVT-0003175,WO-2026-00372,Repair Started,2026-03-24 16:28:00,2026-03-24 17:10:00,T-201,Central Depot,N-Bay-2,EQ-1303,Compressor,,
EVT-0003176,WO-2026-00372,Repair Completed,2026-03-25 03:28:00,2026-03-25 03:47:00,T-201,Central Depot,N-Bay-2,EQ-1303,Compressor,128.67,
EVT-0003177,WO-2026-00372,Tested,2026-03-25 06:32:00,2026-03-25 08:13:00,T-201,Central Depot,N-Bay-2,EQ-1303,Compressor,,High
EVT-0003178,WO-2026-00372,Returned to Service,2026-03-25 08:36:00,2026-03-25 10:51:00,T-201,Central Depot,N-Bay-2,EQ-1303,Compressor,722.25,Medium
,WO-2026-00373,Fault Reported,2026-02-26 18:44:00,2026-02-26 21:23:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,,Low
,WO-2026-00373,Triaged,2026-02-26 18:56:00,2026-02-26 19:20:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,601.31,Medium
,WO-2026-00373,Parts Ordered,2026-03-02 11:56:00,2026-03-02 14:17:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,2572.70,High
,WO-2026-00373,Parts Received,2026-03-02 15:17:00,2026-03-02 18:06:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,2270.72,Low
,WO-2026-00373,Repair Started,2026-03-03 02:17:00,2026-03-03 04:04:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,2432.84,High
,WO-2026-00373,Repair Completed,2026-03-03 11:17:00,2026-03-03 12:19:00,T-302,South Depot,N-Bay-2,EQ-1622,Compressor,,
EVT-0003185,WO-2026-00373,Tested,2026-03-03 13:32:00,2026-03-03 14:44:00,T-101,North Depot,N-Bay-2,EQ-1622,Compressor,890.55,Low
EVT-0003186,WO-2026-00373,Returned to Service,2026-03-03 17:10:00,2026-03-03 18:31:00,T-101,North Depot,N-Bay-2,EQ-1622,Compressor,444.34,Medium
EVT-0003187,WO-2026-00374,Fault Reported,2026-04-19 07:47:00,2026-04-19 08:51:00,T-102,North Depot,C-Field,EQ-1778,Valve Assembly,,Medium
EVT-0003188,WO-2026-00374,Triaged,2026-04-19 09:49:00,2026-04-19 12:07:00,T-102,North Depot,C-Field,EQ-1778,Valve Assembly,1268.47,Low
EVT-0003189,WO-2026-00374,Parts Ordered,2026-04-19 09:49:00,2026-04-19 10:38:00,T-102,North Depot,C-Field,EQ-1778,Valve Assembly,42.79,Low
EVT-0003190,WO-2026-00374,Parts Received,2026-04-19 13:44:00,2026-04-19 16:42:00,T-101,North Depot,C-Field,EQ-1778,Valve Assembly,1244.44,
EVT-0003191,WO-2026-00374,Repair Started,2026-04-19 20:44:00,2026-04-19 21:52:00,T-101,North Depot,C-Field,EQ-1778,Valve Assembly,1819.56,High
EVT-0003192,WO-2026-00374,Repair Completed,2026-04-20 04:44:00,2026-04-20 07:01:00,T-101,North Depot,C-Field,EQ-1778,Valve Assembly,790.07,Medium
EVT-0003193,WO-2026-00374,Tested,2026-04-20 05:31:00,2026-04-20 08:14:00,T-201,Central Depot,C-Field,EQ-1778,Valve Assembly,646.48,Medium
EVT-0003194,WO-2026-00374,Returned to Service,2026-04-20 07:36:00,2026-04-20 09:44:00,T-201,Central Depot,C-Field,EQ-1778,Valve Assembly,1343.69,Low
,WO-2026-00375,Fault Reported,2026-04-27 01:04:00,2026-04-27 03:07:00,T-301,South Depot,C-Field,EQ-1098,Pump,1673.56,
,WO-2026-00375,Triaged,2026-04-27 01:46:00,2026-04-27 04:15:00,T-301,South Depot,C-Field,EQ-1098,Pump,,High
,WO-2026-00375,Parts Ordered,2026-04-30 21:46:00,2026-04-30 21:58:00,T-301,South Depot,C-Field,EQ-1098,Pump,2383.21,High
,WO-2026-00375,Parts Received,2026-04-30 23:03:00,2026-05-01 00:48:00,T-301,South Depot,C-Field,EQ-1098,Pump,1791.28,
,WO-2026-00375,Parts Ordered,2026-05-03 07:03:00,2026-05-03 09:35:00,T-301,South Depot,C-Field,EQ-1098,Pump,2174.91,High
,WO-2026-00375,Parts Received,2026-05-03 09:41:00,2026-05-03 12:17:00,T-301,South Depot,C-Field,EQ-1098,Pump,53.95,
,WO-2026-00375,Repair Started,2026-05-03 13:41:00,2026-05-03 14:35:00,T-301,South Depot,C-Field,EQ-1098,Pump,810.99,Medium
,WO-2026-00375,Repair Completed,2026-05-04 00:41:00,2026-05-04 01:00:00,T-301,South Depot,C-Field,EQ-1098,Pump,379.27,Medium
,WO-2026-00375,Tested,2026-05-04 01:28:00,2026-05-04 04:25:00,T-301,South Depot,C-Field,EQ-1098,Pump,2111.07,Low
,WO-2026-00375,Returned to Service,2026-05-04 01:41:00,2026-05-04 03:34:00,T-301,South Depot,C-Field,EQ-1098,Pump,1377.33,Low
,WO-2026-00376,Fault Reported,2026-03-12 09:14:00,2026-03-12 09:35:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,1209.21,High
,WO-2026-00376,Triaged,2026-03-12 11:31:00,2026-03-12 12:23:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,1234.61,High
,WO-2026-00376,Parts Ordered,2026-03-14 01:31:00,2026-03-14 03:01:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,1164.77,
,WO-2026-00376,Parts Received,2026-03-14 02:24:00,2026-03-14 03:36:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,1431.16,High
,WO-2026-00376,Repair Started,2026-03-14 12:24:00,2026-03-14 13:15:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,836.11,Medium
,WO-2026-00376,Repair Completed,2026-03-14 19:24:00,2026-03-14 19:47:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,2159.35,High
,WO-2026-00376,Tested,2026-03-14 21:29:00,2026-03-14 22:20:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,,
,WO-2026-00376,Returned to Service,2026-03-15 01:11:00,2026-03-15 02:20:00,T-302,South Depot,S-Field,EQ-1210,Conveyor,2127.94,
EVT-0003213,WO-2026-00377,Fault Reported,2026-03-02 17:19:00,2026-03-02 17:32:00,T-202,Central Depot,C-Field,EQ-1097,Pump,,High
EVT-0003214,WO-2026-00377,Triaged,2026-03-02 17:46:00,2026-03-02 19:53:00,T-202,Central Depot,C-Field,EQ-1097,Pump,426.71,
EVT-0003215,WO-2026-00377,Parts Ordered,2026-03-03 14:46:00,2026-03-03 16:13:00,T-202,Central Depot,C-Field,EQ-1097,Pump,509.10,High
EVT-0003216,WO-2026-00377,Parts Received,2026-03-03 18:05:00,2026-03-03 19:49:00,T-102,North Depot,C-Field,EQ-1097,Pump,,
EVT-0003217,WO-2026-00377,Repair Started,2026-03-03 19:05:00,2026-03-03 21:16:00,T-201,Central Depot,C-Field,EQ-1097,Pump,,High
EVT-0003218,WO-2026-00377,Repair Completed,2026-03-04 03:05:00,2026-03-04 03:31:00,T-201,Central Depot,C-Field,EQ-1097,Pump,583.34,Medium
EVT-0003219,WO-2026-00377,Tested,2026-03-04 05:43:00,2026-03-04 06:16:00,T-201,Central Depot,C-Field,EQ-1097,Pump,,High
EVT-0003220,WO-2026-00377,Returned to Service,2026-03-04 08:38:00,2026-03-04 11:15:00,T-201,Central Depot,C-Field,EQ-1097,Pump,264.48,
EVT-0003221,WO-2026-00378,Fault Reported,2026-04-02 06:49:00,2026-04-02 09:36:00,T-302,Central Depot,C-Field,EQ-1528,Conveyor,1831.49,Low
EVT-0003222,WO-2026-00378,Triaged,2026-04-02 07:11:00,2026-04-02 09:28:00,T-302,Central Depot,C-Field,EQ-1528,Conveyor,627.42,High
EVT-0003223,WO-2026-00378,Parts Ordered,2026-04-04 20:11:00,2026-04-04 20:33:00,T-302,Central Depot,C-Field,EQ-1528,Conveyor,1877.57,Medium
EVT-0003224,WO-2026-00378,Parts Received,2026-04-04 20:38:00,2026-04-04 23:32:00,T-302,Central Depot,C-Field,EQ-1528,Conveyor,1720.59,Low
,WO-2026-00378,Repair Started,2026-04-05 03:38:00,2026-04-05 06:08:00,T-202,South Depot,C-Field,EQ-1528,Conveyor,1063.30,Low
,WO-2026-00378,Repair Completed,2026-04-05 11:38:00,2026-04-05 13:25:00,T-301,South Depot,C-Field,EQ-1528,Conveyor,766.01,High
,WO-2026-00378,Tested,2026-04-05 13:20:00,2026-04-05 16:04:00,T-301,South Depot,C-Field,EQ-1528,Conveyor,1154.91,Low
,WO-2026-00378,Returned to Service,2026-04-05 15:46:00,2026-04-05 16:06:00,T-301,South Depot,C-Field,EQ-1528,Conveyor,,High
EVT-0003229,WO-2026-00379,Fault Reported,2026-05-19 13:05:00,2026-05-19 15:39:00,T-201,Central Depot,C-Bay-1,EQ-1082,Valve Assembly,162.76,Low
